11	मुस्लिम	NNPC	<fs af='मुस्लिम,n,m,sg,3,d,0,0' posn='110' drel='pof__cn:लीग' chunkType='child:NP3' name='मुस्लिम' cref='i44%0:t9'>
12	लीग	NNP	<fs af='लीग,n,f,sg,3,o,0_ने,0' drel='k1:उठाई' posn='120' vpos='vib_3_RP' name='लीग' chunkId='NP3' chunkType='head:NP3' cref='i44%0:t9' crefHead='लीग:i44'>
13	ने	PSP	<fs af='ने,psp,,,,,,' posn='130' drel='lwg__psp:लीग' chunkType='child:NP3' name='ने'>
14	भी	RP	<fs af='भी,avy,,,,,,' posn='140' drel='lwg__rp:लीग' chunkType='child:NP3' name='भी' cref='i44%1:t9'>
15	मुस्लिम	NNC	<fs af='मुस्लिम,adj,any,any,,o,,' posn='300' drel='pof__cn:आरक्षण' chunkType='child:NP4' name='मुस्लिम2'>
16	आरक्षण	NN	<fs af='आरक्षण,n,m,sg,3,o,0_का,0' drel='r6-k2:मांग' posn='160' vpos='vib_3' name='आरक्षण' chunkId='NP4' chunkType='head:NP4'>
17	की	PSP	<fs af='का,psp,f,sg,,d,,' posn='170' drel='lwg__psp:आरक्षण' chunkType='child:NP4' name='की'>
18	मांग	NN	<fs af='मांग,n,f,sg,3,d,0,0' drel='pof:उठाई' posn='180' name='मांग' chunkId='NP5' chunkType='head:NP5'>
19	उठाई	VM	<fs af='उठा,v,f,sg,3,,या_था,yA' drel='ccof:कि' stype='declarative' posn='190' voicetype='active' vpos='tam_2' name='उठाई' chunkId='VGF2' chunkType='head:VGF2'>
20	थी	VAUX	<fs af='था,v,f,sg,3,,था,WA' posn='200' drel='lwg__vaux:उठाई' chunkType='child:VGF2' name='थी'>
21	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:है' posn='210' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="18">
1	उसकी	PRP	<fs af='वह,pn,f,sg,3,o,का,kA' drel='r6:मांग' posn='10' name='उसकी' chunkId='NP' chunkType='head:NP' cref='i45%1:t9' crefHead='उसकी:i45'>
2	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' posn='20' drel='nmod__adj:मांग' chunkType='child:NP2' name='इस' cref='i58%0:t16'>
3	मांग	NN	<fs af='मांग,n,f,sg,3,o,0_ने,0' drel='k2:पकड़ा' posn='30' vpos='vib_3' name='मांग' chunkId='NP2' chunkType='head:NP2' cref='i58%1:t16' crefHead='मांग:i58'>
4	ने	PSP	<fs af='ने,psp,,,,,,' posn='40' drel='lwg__psp:मांग' chunkType='child:NP2' name='ने'>
5	काफी	QF	<fs af='काफी,avy,,,,,,' posn='50' drel='nmod__adj:जोर' chunkType='child:NP3' name='काफी'>
6	जोर	NN	<fs af='जोर,n,m,sg,3,d,0,0' drel='pof:पकड़ा' posn='60' name='जोर' chunkId='NP3' chunkType='head:NP3'>
7	पकड़ा	VM	<fs af='पकड,v,m,sg,3,,या,yA' drel='ccof:और' stype='declarative' posn='70' voicetype='active' name='पकड़ा' chunkId='VGF' chunkType='head:VGF'>
8	और	CC	<fs af='और,avy,,,,,,' posn='80' name='और' chunkId='CCP' chunkType='head:CCP'>
9	इसका	PRP	<fs af='यह,pn,m,sg,3,o,का,kA' drel='r6:परिणाम' posn='90' name='इसका' chunkId='NP4' chunkType='head:NP4' cref='i59%1:t16' crefHead='इसका:i59'>
10	परिणाम	NN	<fs af='परिणाम,n,m,sg,3,d,0,0' drel='k1:हुआ' posn='100' name='परिणाम' chunkId='NP5' chunkType='head:NP5'>
11	देश	NN	<fs af='देश,n,m,sg,3,o,0_का,0' drel='r6:विभाजन' posn='110' vpos='vib_2' name='देश' chunkId='NP6' chunkType='head:NP6'>
12	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='120' drel='lwg__psp:देश' chunkType='child:NP6' name='के'>
13	विभाजन	NN	<fs af='विभाजन,n,m,sg,3,o,0_के_रूप_में,0' drel='k7:हुआ' posn='130' vpos='vib_2_3_4' name='विभाजन' chunkId='NP7' chunkType='head:NP7'>
14	के	PSP	<fs af='के,psp,m,,,o,,' posn='140' drel='lwg__psp:विभाजन' chunkType='child:NP7' name='के2'>
15	रूप	PSP	<fs af='रूप,n,m,,,o,,' posn='150' drel='lwg__psp:विभाजन' chunkType='child:NP7' name='रूप'>
16	में	PSP	<fs af='में,psp,,,,,,' posn='160' drel='lwg__psp:विभाजन' chunkType='child:NP7' name='में'>
17	हुआ	VM	<fs af='हो,v,m,sg,3,,या,yA' drel='ccof:और' stype='declarative' posn='170' voicetype='active' name='हुआ' chunkId='VGF2' chunkType='head:VGF2'>
18	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:और' posn='180' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="19">
1	कांग्रेस	NNP	<fs af='कांग्रेस,n,f,sg,3,o,0_ने,0' drel='k1:किया' posn='10' vpos='vib_2' name='कांग्रेस' chunkId='NP' chunkType='head:NP' cref='i21%1:t2' crefHead='कांग्रेस:i21' crefType='part-of:i20'>
2	ने	PSP	<fs af='ने,psp,,,,,,' posn='20' drel='lwg__psp:कांग्रेस' chunkType='child:NP' name='ने'>
3	उस	DEM	<fs af='वह,pn,any,sg,3,o,,' posn='30' drel='nmod__adj:वक्त' chunkType='child:NP2' name='उस'>
4	वक्त	NN	<fs af='वक्त,n,m,sg,3,d,0,0' drel='k7t:किया' posn='40' name='वक्त' chunkId='NP2' chunkType='head:NP2'>
5	मजहबी	JJ	<fs af='मजहबी,adj,any,any,,o,,' posn='50' drel='nmod__adj:आरक्षण' chunkType='child:NP3' name='मजहबी'>
6	आरक्षण	NN	<fs af='आरक्षण,n,m,sg,3,o,0_का,0' drel='r6-k2:विरोध' posn='60' vpos='vib_3' name='आरक्षण' chunkId='NP3' chunkType='head:NP3'>
7	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='70' drel='lwg__psp:आरक्षण' chunkType='child:NP3' name='का'>
8	विरोध	NN	<fs af='विरोध,n,m,sg,3,d,0,0' drel='pof:किया' posn='80' name='विरोध' chunkId='NP4' chunkType='head:NP4'>
9	किया	VM	<fs af='कर,v,m,sg,3,,या_था,yA' stype='declarative' posn='90' voicetype='active' vpos='tam_2' name='किया' chunkId='VGF' chunkType='head:VGF'>
10	था	VAUX	<fs af='था,v,m,sg,3,,था,WA' posn='100' drel='lwg__vaux:किया' chunkType='child:VGF' name='था'>
11	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:किया' posn='110' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="20">
1	पर	CC	<fs af='पर,avy,,,,,,' posn='10' name='पर' chunkId='CCP' chunkType='head:CCP'>
2	अब	PRP	<fs af='अब,pn,,,,d,,' drel='k7t:कर' posn='20' name='अब' chunkId='NP' chunkType='head:NP' cref='i60%1:t17' crefHead='अब:i60' crefType='anaphora-?:i60'>
3	वह	PRP	<fs af='वह,pn,any,sg,3,d,0,0' drel='k1:कर' posn='30' name='वह' chunkId='NP2' chunkType='head:NP2' cref='i61%1:t2' crefHead='वह:i61'>
4	धार्मिक	JJ	<fs af='धार्मिक,adj,any,any,,o,,' posn='40' drel='nmod__adj:आरक्षण' chunkType='child:NP3' name='धार्मिक'>
5	आरक्षण	NN	<fs af='आरक्षण,n,m,sg,3,o,0_का,0' drel='r6-k2:समर्थन' posn='50' vpos='vib_3' name='आरक्षण' chunkId='NP3' chunkType='head:NP3'>
6	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='60' drel='lwg__psp:आरक्षण' chunkType='child:NP3' name='का'>
7	मूक	JJ	<fs af='मूक,adj,any,any,,d,,' posn='70' drel='nmod__adj:समर्थन' chunkType='child:NP4' name='मूक'>
8	समर्थन	NN	<fs af='समर्थन,n,m,sg,3,d,0,0' drel='pof:कर' posn='80' name='समर्थन' chunkId='NP4' chunkType='head:NP4'>
9	कर	VM	<fs af='कर,v,f,sg,3,,0_रह+या_है,0' drel='ccof:पर' stype='declarative' posn='90' voicetype='active' vpos='tam_2_3' name='कर' chunkId='VGF' chunkType='head:VGF'>
10	रही	VAUX	<fs af='रह,v,f,sg,3,,या,yA' posn='100' drel='lwg__vaux:कर' chunkType='child:VGF' name='रही'>
11	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' posn='110' drel='lwg__vaux:कर' chunkType='child:VGF' name='है'>
12	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:पर' posn='120' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="21">
1	कांग्रेस	NNP	<fs af='कांग्रेस,n,f,sg,3,o,0_को,0' drel='k1:करना' posn='10' vpos='vib_2' name='कांग्रेस' chunkId='NP' chunkType='head:NP' cref='i22%1:t2' crefHead='कांग्रेस:i22' crefType='part-of:i61'>
2	को	PSP	<fs af='को,psp,,,,,,' posn='20' drel='lwg__psp:कांग्रेस' chunkType='child:NP' name='को'>
3	धर्म	NN	<fs af='धर्म,n,m,sg,3,o,0_का,0' drel='r6:नाम' posn='30' vpos='vib_2' name='धर्म' chunkId='NP2' chunkType='head:NP2'>
4	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='40' drel='lwg__psp:धर्म' chunkType='child:NP2' name='के'>
5	नाम	NN	<fs af='नाम,n,m,sg,3,o,0_पर,0' drel='k7p:करना' posn='50' vpos='vib_2' name='नाम' chunkId='NP3' chunkType='head:NP3'>
6	पर	PSP	<fs af='पर,psp,,,,,,' posn='60' drel='lwg__psp:नाम' chunkType='child:NP3' name='पर'>
7	आरक्षण	NN	<fs af='आरक्षण,n,m,sg,3,o,0_के_बारे_में,0' drel='k7:करना' posn='70' vpos='vib_2_3_4' name='आरक्षण' chunkId='NP4' chunkType='head:NP4'>
8	के	PSP	<fs af='के,psp,,,,,,' posn='80' drel='lwg__psp:आरक्षण' chunkType='child:NP4' name='के2'>
9	बारे	PSP	<fs af='बारे,psp,,,,,,' posn='90' drel='lwg__psp:आरक्षण' chunkType='child:NP4' name='बारे'>
10	में	PSP	<fs af='में,psp,,,,,,' posn='100' drel='lwg__psp:आरक्षण' chunkType='child:NP4' name='में'>
11	अपनी	PRP	<fs af='अपना,pn,f,any,any,o,0,0' drel='r6:भूमिका' posn='110' name='अपनी' chunkId='NP5' chunkType='head:NP5' cref='i62%1:t2' crefHead='अपनी:i62'>
12	भूमिका	NN	<fs af='भूमिका,n,f,sg,3,o,0_को,0' drel='k2:करना' posn='120' vpos='vib_2' name='भूमिका' chunkId='NP6' chunkType='head:NP6'>
13	को	PSP	<fs af='को,psp,,,,,,' posn='130' drel='lwg__psp:भूमिका' chunkType='child:NP6' name='को2'>
14	स्पष्ट	JJ	<fs af='स्पष्ट,adj,any,any,,,,' drel='pof:करना' posn='140' name='स्पष्ट' chunkId='JJP' chunkType='head:JJP'>
15	करना	VM	<fs af='कर,v,m,any,any,,ना_चाहिए,nA' stype='declarative' posn='150' voicetype='active' vpos='tam_2' name='करना' chunkId='VGF' chunkType='head:VGF'>
16	चाहिए	VAUX	<fs af='चाहिए,v,any,any,any,,0,0' posn='160' drel='lwg__vaux:करना' chunkType='child:VGF' name='चाहिए'>
17	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:करना' posn='170' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="22">
1	जावड़ेकर	NNP	<fs af='जावड़ेकर,n,m,sg,3,o,0_ने,0' drel='k1:उठाए' posn='10' vpos='vib_2' name='जावड़ेकर' chunkId='NP' chunkType='head:NP' cref='i29%1:t4' crefHead='जावड़ेकर:i29' crefType='part-of:i28'>
2	ने	PSP	<fs af='ने,psp,,,,,,' posn='20' drel='lwg__psp:जावड़ेकर' chunkType='child:NP' name='ने'>
3	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' posn='30' drel='nmod__adj:मुद्दे' chunkType='child:NP2' name='इस'>
4	मुद्दे	NN	<fs af='मुद्दा,n,m,sg,3,o,0_पर,0' drel='k7:उठाए' posn='40' vpos='vib_3' name='मुद्दे' chunkId='NP2' chunkType='head:NP2'>
5	पर	PSP	<fs af='पर,psp,,,,,,' posn='50' drel='lwg__psp:मुद्दे' chunkType='child:NP2' name='पर'>
6	वामदलों	NN	<fs af='वामदल,n,m,pl,3,o,0_का,0' drel='r6:चुप्पी' posn='60' vpos='vib_2' name='वामदलों' chunkId='NP3' chunkType='head:NP3'>
7	की	PSP	<fs af='का,psp,f,sg,,o,,' posn='70' drel='lwg__psp:वामदलों' chunkType='child:NP3' name='की'>
8	चुप्पी	NN	<fs af='चुप्पी,n,f,sg,3,o,0_पर,0' drel='k7:उठाए' posn='80' vpos='vib_2_RP' name='चुप्पी' chunkId='NP4' chunkType='head:NP4'>
9	पर	PSP	<fs af='पर,psp,,,,,,' posn='90' drel='lwg__psp:चुप्पी' chunkType='child:NP4' name='पर2'>
10	भी	RP	<fs af='भी,avy,,,,,,' posn='100' drel='lwg__rp:चुप्पी' chunkType='child:NP4' name='भी'>
11	सवाल	NN	<fs af='सवाल,n,m,pl,3,d,0,0' drel='pof:उठाए' posn='110' name='सवाल' chunkId='NP5' chunkType='head:NP5'>
12	उठाए	VM	<fs af='उठा,v,m,pl,3,,या,yA' stype='declarative' posn='120' voicetype='active' name='उठाए' chunkId='VGF' chunkType='head:VGF'>
13	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:उठाए' posn='130' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="23">
1	उन्होंने	PRP	<fs af='वह,pn,any,sg,3h,o,ने,ne' drel='k1:कहा' posn='10' name='उन्होंने' chunkId='NP' chunkType='head:NP' cref='i54%1:t4' crefHead='उन्होंने:i54'>
2	कहा	VM	<fs af='कह,v,m,sg,3,,या,yA' stype='declarative' posn='20' voicetype='active' name='कहा' chunkId='VGF' chunkType='head:VGF'>
3	कि	CC	<fs af='कि,avy,,,,,,' drel='k2:कहा' posn='30' name='कि' chunkId='CCP' chunkType='head:CCP'>
4	कई	QF	<fs af='कई,avy,,,,,,' posn='40' drel='nmod__adj:मुद्दों' chunkType='child:NP2' name='कई'>
5	मुद्दों	NN	<fs af='मुद्दा,n,m,pl,3,o,0_पर,0' drel='k7:कर' posn='50' vpos='vib_3' name='मुद्दों' chunkId='NP2' chunkType='head:NP2'>
6	पर	PSP	<fs af='पर,psp,,,,,,' posn='60' drel='lwg__psp:मुद्दों' chunkType='child:NP2' name='पर'>
7	वामदल	NNP	<fs af='वामदल,n,m,pl,3,d,0,0' drel='k1:कर' posn='70' name='वामदल' chunkId='NP3' chunkType='head:NP3' cref='i57%1:t15' crefHead='वामदल:i57'>
8	सरकार	NN	<fs af='सरकार,n,f,sg,3,o,0_का,0' drel='r6-k2:आलोचना' posn='80' vpos='vib_2' name='सरकार' chunkId='NP4' chunkType='head:NP4'>
9	की	PSP	<fs af='का,psp,f,sg,,d,,' posn='90' drel='lwg__psp:सरकार' chunkType='child:NP4' name='की'>
10	आलोचना	NN	<fs af='आलोचना,n,f,sg,3,d,0,0' drel='pof:कर' posn='100' name='आलोचना' chunkId='NP5' chunkType='head:NP5'>
11	कर	VM	<fs af='कर,v,m,pl,3,,0_रह+या_है,0' drel='ccof:कि' stype='declarative' posn='110' voicetype='active' vpos='tam_2_3' name='कर' chunkId='VGF2' chunkType='head:VGF2'>
12	रहे	VAUX	<fs af='रह,v,m,pl,3,,या,yA' posn='120' drel='lwg__vaux:कर' chunkType='child:VGF2' name='रहे'>
13	हैं	VAUX	<fs af='है,v,any,pl,3,,है,hE' posn='130' drel='lwg__vaux:कर' chunkType='child:VGF2' name='हैं'>
14	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:कहा' posn='140' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="24">
1	पर	CC	<fs af='पर,avy,,,,,,' posn='10' name='पर' chunkId='CCP' chunkType='head:CCP'>
2	इस	PRP	<fs af='यह,pn,any,sg,3,o,0_बारे_में,0' drel='k7:कर' posn='20' vpos='vib_2_3' name='इस' chunkId='NP' chunkType='head:NP' cref='i55%1:t14' crefHead='इस:i55' crefType='anaphora-?:i55'>
3	बारे	PSP	<fs af='बारे,psp,,,,,,' posn='30' drel='lwg__psp:इस' chunkType='child:NP' name='बारे'>
4	में	PSP	<fs af='में,psp,,,,,,' posn='40' drel='lwg__psp:इस' chunkType='child:NP' name='में'>
5	उनकी	PRP	<fs af='वह,pn,f,pl,3,o,का,kA' drel='r6:चुप्पी' posn='50' name='उनकी' chunkId='NP2' chunkType='head:NP2' cref='i56%1:t15' crefHead='उनकी:i56'>
6	चुप्पी	NN	<fs af='चुप्पी,n,f,sg,3,d,0,0' drel='k1:कर' posn='60' name='चुप्पी' chunkId='NP3' chunkType='head:NP3'>
7	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' posn='70' drel='nmod__adj:तरह' chunkType='child:NP4' name='इस2'>
8	तरह	NN	<fs af='तरह,n,f,sg,3,o,0_का,0' drel='r6:मांग' posn='80' vpos='vib_3' name='तरह' chunkId='NP4' chunkType='head:NP4'>
9	की	PSP	<fs af='का,psp,f,sg,,o,,' posn='90' drel='lwg__psp:तरह' chunkType='child:NP4' name='की'>
10	मांग	NN	<fs af='मांग,n,f,sg,3,o,0_का,0' drel='r6-k2:समर्थन' posn='100' vpos='vib_2' name='मांग' chunkId='NP5' chunkType='head:NP5'>
11	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='110' drel='lwg__psp:मांग' chunkType='child:NP5' name='का'>
12	समर्थन	NN	<fs af='समर्थन,n,m,sg,3,d,0,0' drel='pof:कर' posn='120' name='समर्थन' chunkId='NP6' chunkType='head:NP6'>
13	कर	VM	<fs af='कर,v,f,sg,3,,0_रह+या_है,0' drel='ccof:पर' stype='declarative' posn='130' voicetype='active' vpos='tam_2_3' name='कर' chunkId='VGF' chunkType='head:VGF'>
14	रही	VAUX	<fs af='रह,v,f,sg,3,,या,yA' posn='140' drel='lwg__vaux:कर' chunkType='child:VGF' name='रही'>
15	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' posn='150' drel='lwg__vaux:कर' chunkType='child:VGF' name='है'>
16	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:पर' posn='160' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="25">
1	पार्टी	NN	<fs af='पार्टी,n,f,sg,3,o,0_का,0' drel='k1:कहना' posn='10' vpos='vib_2' name='पार्टी' chunkId='NP' chunkType='head:NP' cref='i9%1:t1' crefHead='पार्टी:i9' crefType='part-of:i8'>
2	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='20' drel='lwg__psp:पार्टी' chunkType='child:NP' name='का'>
3	कहना	VM	<fs af='कह,v,any,any,any,d,ना,nA' drel='k1:है' posn='30' name='कहना' chunkId='VGNN' chunkType='head:VGNN'>
4	है	VM	<fs af='है,v,any,sg,3,,है,hE' stype='declarative' posn='40' voicetype='active' name='है' chunkId='VGF' chunkType='head:VGF'>
5	कि	CC	<fs af='कि,avy,,,,,,' drel='k2:कहना' posn='50' name='कि' chunkId='CCP' chunkType='head:CCP'>
6	मुस्लिम	JJ	<fs af='मुस्लिम,adj,any,any,,o,,' posn='100' drel='nmod__adj:बैंक' chunkType='child:NP2' name='मुस्लिम' cref='i39%0:t7'>
7	वोट	NNC	<fs af='वोट,n,m,sg,3,d,0,0' posn='70' drel='pof__cn:बैंक' chunkType='child:NP2' name='वोट' cref='i39%0:t7'>
8	बैंक	NN	<fs af='बैंक,n,m,sg,3,o,0_को,0' drel='k2:बनाने' posn='80' vpos='vib_4' name='बैंक' chunkId='NP2' chunkType='head:NP2' cref='i39%1:t7' crefHead='बैंक:i39' crefType='part-of:i38'>
9	को	PSP	<fs af='को,psp,,,,,,' posn='90' drel='lwg__psp:बैंक' chunkType='child:NP2' name='को'>
10	मजबूत	JJ	<fs af='मजबूत,adj,any,any,,,,' drel='pof:बनाने' posn='100' name='मजबूत' chunkId='JJP' chunkType='head:JJP'>
11	बनाने	VM	<fs af='बना,v,any,any,any,o,ना_के_लिए,nA' drel='rt:करने' posn='110' vpos='tam_2_3' name='बनाने' chunkId='VGNN2' chunkType='head:VGNN2'>
12	के	PSP	<fs af='के,psp,,,,,,' posn='120' drel='lwg__psp:बनाने' chunkType='child:VGNN2' name='के'>
13	लिए	PSP	<fs af='लिए,psp,,,,,,' posn='130' drel='lwg__psp:बनाने' chunkType='child:VGNN2' name='लिए'>
14	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' posn='140' drel='nmod__adj:तरह' chunkType='child:NP3' name='इस'>
15	तरह	NN	<fs af='तरह,n,f,sg,3,o,0_का,0' drel='r6:मांग' posn='150' vpos='vib_3' name='तरह' chunkId='NP3' chunkType='head:NP3'>
16	की	PSP	<fs af='का,psp,f,sg,,o,,' posn='160' drel='lwg__psp:तरह' chunkType='child:NP3' name='की'>
17	मांग	NN	<fs af='मांग,n,f,sg,3,o,0_का,0' drel='r6-k2:समर्थन' posn='170' vpos='vib_2' name='मांग' chunkId='NP4' chunkType='head:NP4'>
18	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='180' drel='lwg__psp:मांग' chunkType='child:NP4' name='का2'>
19	समर्थन	NN	<fs af='समर्थन,n,m,sg,3,d,0,0' drel='pof:करने' posn='190' name='समर्थन' chunkId='NP5' chunkType='head:NP5'>
20	करने	VM	<fs af='कर,v,any,any,any,o,ना_से,nA' drel='rh:बिगड़ता' posn='200' vpos='tam_2' name='करने' chunkId='VGNN3' chunkType='head:VGNN3'>
21	से	PSP	<fs af='से,psp,,,,,,' posn='210' drel='lwg__psp:करने' chunkType='child:VGNN3' name='से'>
22	देश	NN	<fs af='देश,n,m,sg,3,o,0_में,0' drel='k7p:बिगड़ता' posn='220' vpos='vib_2' name='देश' chunkId='NP6' chunkType='head:NP6'>
23	में	PSP	<fs af='में,psp,,,,,,' posn='230' drel='lwg__psp:देश' chunkType='child:NP6' name='में'>
24	एकता	NN	<fs af='एकता,n,f,sg,3,o,0,0' drel='ccof:व' posn='240' name='एकता' chunkId='NP7' chunkType='head:NP7'>
25	व	CC	<fs af='व,avy,,,,,,' drel='r6:माहौल' posn='250' name='व' chunkId='CCP2' chunkType='head:CCP2'>
26	सांप्रदायिक	JJ	<fs af='सांप्रदायिक,adj,any,any,,o,,' posn='260' drel='nmod__adj:सोहार्द्र' chunkType='child:NP8' name='सांप्रदायिक'>
27	सोहार्द्र	NN	<fs af='सोहार्द,n,m,sg,3,o,0_का,0' drel='ccof:व' posn='270' vpos='vib_3' name='सोहार्द्र' chunkId='NP8' chunkType='head:NP8'>
28	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='280' drel='lwg__psp:सोहार्द्र' chunkType='child:NP8' name='का3'>
29	माहौल	NN	<fs af='माहौल,n,m,sg,3,d,0,0' drel='k1:बिगड़ता' posn='290' name='माहौल' chunkId='NP9' chunkType='head:NP9'>
30	बिगड़ता	VM	<fs af='बिगड,v,m,sg,3,,ता_है,wA' drel='ccof:कि' stype='declarative' posn='300' voicetype='active' vpos='tam_2' name='बिगड़ता' chunkId='VGF2' chunkType='head:VGF2'>
31	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' posn='310' drel='lwg__vaux:बिगड़ता' chunkType='child:VGF2' name='है2'>
32	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:है' posn='320' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


</text>
</tb>
</body>
</document>

