5	केरल	NNP	<fs af='केरल,n,m,sg,3,o,0_में,0' drel='k7p:मारे' posn='40' vpos='vib_2' name='केरल' chunkId='NP' chunkType='head:NP' cref='i10%1:t2' crefHead='केरल:i10' crefType='part-of:i9'>
6	में	PSP	<fs af='में,psp,,,,,,' posn='50' drel='lwg__psp:केरल' chunkType='child:NP' name='में'>
7	सुनामी	NN	<fs af='सुनामी,n,f,sg,3,o,0_का,0' drel='r6:कहर' posn='60' vpos='vib_2' name='सुनामी' chunkId='NP2' chunkType='head:NP2' cref='i41%1:t9' crefHead='सुनामी:i41' crefType='part-of:i40'>
8	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='70' drel='lwg__psp:सुनामी' chunkType='child:NP2' name='के'>
9	कहर	NN	<fs af='कहर,n,m,sg,3,o,0_से,0' drel='k3:मारे' posn='80' vpos='vib_2' name='कहर' chunkId='NP3' chunkType='head:NP3'>
10	से	PSP	<fs af='से,psp,,,,,,' posn='90' drel='lwg__psp:कहर' chunkType='child:NP3' name='से'>
11	१६५	QC	<fs af='१६५,num,any,any,,any,,' posn='100' drel='nmod__adj:लोग' chunkType='child:NP4' name='१६५'>
12	लोग	NN	<fs af='लोग,n,m,pl,3,d,0,0' drel='k2:मारे' posn='110' name='लोग' chunkId='NP4' chunkType='head:NP4'>
13	मारे	VM	<fs af='मार,v,m,pl,any,,या_जा+या१,yA' drel='ccof:कि' stype='declarative' posn='120' voicetype='passive' vpos='tam_2' name='मारे' chunkId='VGF2' chunkType='head:VGF2'>
14	गए	VAUX	<fs af='जा,v,m,pl,any,,या१,yA1' posn='130' drel='lwg__vaux:मारे' chunkType='child:VGF2' name='गए'>
15	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:है' posn='140' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="15">
1	प्रधानमंत्री	NNP	<fs af='प्रधानमंत्री,n,m,sg,3,o,0_ने,0' drel='k1:किया' posn='10' vpos='vib_2' name='प्रधानमंत्री' chunkId='NP' chunkType='head:NP' cref='i20%1:t3' crefHead='प्रधानमंत्री:i20' crefType='part-of:i19'>
2	ने	PSP	<fs af='ने,psp,,,,,,' posn='20' drel='lwg__psp:प्रधानमंत्री' chunkType='child:NP' name='ने'>
3	यहां	PRP	<fs af='यहाँ,pn,,,,d,,' drel='k7p:किया' posn='30' name='यहां' chunkId='NP2' chunkType='head:NP2' cref='i45%1:t2' crefHead='यहां:i45'>
4	सुनामी	NN	<fs af='सुनामी,n,f,sg,3,d,0,0' drel='jjmod:प्रभावित' posn='40' name='सुनामी' chunkId='NP3' chunkType='head:NP3' cref='i42%1:t9' crefHead='सुनामी:i42' crefType='part-of:i41'>
5	प्रभावित	JJ	<fs af='प्रभावित,adj,any,any,,o,,' drel='nmod:लोगों' posn='50' name='प्रभावित' chunkId='JJP' chunkType='head:JJP'>
6	लोगों	NN	<fs af='लोग,n,m,pl,3,o,0_को,0' drel='k4:किया' posn='60' vpos='vib_2' name='लोगों' chunkId='NP4' chunkType='head:NP4'>
7	को	PSP	<fs af='को,psp,,,,,,' posn='70' drel='lwg__psp:लोगों' chunkType='child:NP4' name='को'>
8	राज्य	NNC	<fs af='राज्य,n,m,sg,3,d,0,0' posn='80' drel='pof__cn:सरकार' chunkType='child:NP5' name='राज्य'>
9	सरकार	NN	<fs af='सरकार,n,f,sg,3,o,0_का_ओर_से,0' drel='jjmod:घोषित' posn='90' vpos='vib_3_4_5' name='सरकार' chunkId='NP5' chunkType='head:NP5'>
10	की	PSP	<fs af='का,psp,f,sg,,o,,' posn='100' drel='lwg__psp:सरकार' chunkType='child:NP5' name='की'>
11	ओर	NST	<fs af='ओर,nst,f,sg,3,o,,' posn='110' drel='lwg__psp:सरकार' chunkType='child:NP5' name='ओर'>
12	से	PSP	<fs af='से,psp,,,,,,' posn='120' drel='lwg__psp:सरकार' chunkType='child:NP5' name='से'>
13	घोषित	JJ	<fs af='घोषित,adj,any,any,,d,,' drel='nmod:मुआवजे' posn='130' name='घोषित' chunkId='JJP2' chunkType='head:JJP2'>
14	एक	QCC	<fs af='एक,num,any,any,,any,,' posn='140' drel='mod:मुआवजे' chunkType='child:NP6' name='एक'>
15	लाख	QC	<fs af='लाख,num,any,any,,any,,' posn='150' drel='nmod__adj:मुआवजे' chunkType='child:NP6' name='लाख'>
16	रुपये	NN	<fs af='रुपया,n,m,pl,3,d,0,0' posn='160' drel='nmod:मुआवजे' chunkType='child:NP6' name='रुपये'>
17	मुआवजे	NN	<fs af='मुआवजा,n,m,sg,3,o,0_का,0' drel='r6-k2:वितरण' posn='170' vpos='vib_vib_5' name='मुआवजे' chunkId='NP6' chunkType='head:NP6'>
18	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='180' drel='lwg__psp:मुआवजे' chunkType='child:NP6' name='का'>
19	वितरण	NN	<fs af='वितरण,n,m,sg,3,d,0,0' drel='pof:किया' posn='190' name='वितरण' chunkId='NP7' chunkType='head:NP7'>
20	भी	RP	<fs af='भी,avy,,,,,,' posn='200' drel='lwg__rp:वितरण' chunkType='child:NP7' name='भी'>
21	किया	VM	<fs af='कर,v,m,sg,any,,या,yA' stype='declarative' posn='210' voicetype='active' name='किया' chunkId='VGF' chunkType='head:VGF'>
22	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:किया' posn='220' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="16">
1	इससे	PRP	<fs af='यह,pn,any,sg,3,o,0_पहले,se' drel='k7t:गए' posn='10' vpos='vib_2' name='इससे' chunkId='NP' chunkType='head:NP' cref='i46%1:t10' crefHead='इससे:i46' crefType='anaphora-?:i46'>
2	पहले	NST	<fs af='पहले,nst,m,sg,3,d,,' posn='20' drel='lwg__psp:इससे' chunkType='child:NP' name='पहले'>
3	वह	PRP	<fs af='वह,pn,any,sg,3,d,0,0' drel='k1:गए' posn='30' name='वह' chunkId='NP2' chunkType='head:NP2' cref='i67%1:t3' crefHead='वह:i67'>
4	अलप्पुझा	NNP	<fs af='अलप्पुझा,n,m,sg,3,d,0,0' posn='40' drel='nmod__adj:जिले' chunkType='child:NP3' name='अलप्पुझा' acrefMod='m3%0:i30' cref='i71%0:t18'>
5	जिले	NN	<fs af='जिला,n,m,sg,3,o,0_का,0' drel='r6:शिविरों' posn='50' vpos='vib_vib_3' name='जिले' chunkId='NP3' chunkType='head:NP3' acrefMod='m3%1:i30' acrefModHead='जिले:m3' cref='i71%0:t18' crefHead='जिले:i71'>
6	के	PSP	<fs af='का,psp,m,pl,,o,,' posn='60' drel='lwg__psp:जिले' chunkType='child:NP3' name='के'>
7	मुत्तुकुलम	NNP	<fs af='मुत्तुकुलम,n,m,sg,3,d,0,0' drel='ccof:और' posn='70' name='मुत्तुकुलम' chunkId='NP4' chunkType='head:NP4' crefMod='m3:i27' cref='i27%1:t6,i71%1:t18' crefHead='मुत्तुकुलम:i27,मुत्तुकुलम:i71' crefType='part-of:i27'>
8	और	CC	<fs af='और,avy,,,,,,' drel='nmod:शिविरों' posn='80' name='और' chunkId='CCP' chunkType='head:CCP'>
9	कायमकुलम	NNP	<fs af='कायमकुलम,n,m,sg,3,d,0,0' drel='ccof:और' posn='90' name='कायमकुलम' chunkId='NP5' chunkType='head:NP5' cref='i30%1:t7' crefHead='कायमकुलम:i30' crefMod='m3:i30' crefType='part-of:i30'>
10	राहत	NNC	<fs af='राहत,n,f,sg,3,d,0,0' posn='100' drel='pof__cn:शिविरों' chunkType='child:NP6' name='राहत' cref='i28%0:t6,i31%0:t7'>
11	शिविरों	NN	<fs af='शिविर,n,m,pl,3,o,0_में,0' drel='k2p:गए' posn='110' vpos='vib_3_RP' name='शिविरों' chunkId='NP6' chunkType='head:NP6' cref='i28%1:t6,i31%1:t7' crefHead='शिविरों:i28,शिविरों:i31' crefType='part-of:i27,part-of:i30'>
12	में	PSP	<fs af='में,psp,,,,,,' posn='120' drel='lwg__psp:शिविरों' chunkType='child:NP6' name='में'>
13	भी	RP	<fs af='भी,avy,,,,,,' posn='120' drel='lwg__rp:शिविरों' chunkType='child:NP6' name='भी'>
14	गए	VM	<fs af='जा,v,any,sg,3h,,या१,yA1' stype='declarative' posn='130' voicetype='active' name='गए' chunkId='VGF' chunkType='head:VGF'>
15	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:गए' posn='140' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="17">
1	यहां	PRP	<fs af='यहाँ,pn,,,,d,,' drel='k7p:दिया' posn='10' name='यहां' chunkId='NP' chunkType='head:NP' cref='i70%1:t18' crefHead='यहां:i70'>
2	उन्होंने	PRP	<fs af='वह,pn,any,sg,3h,o,ने,ne' drel='k1:दिया' posn='20' name='उन्होंने' chunkId='NP2' chunkType='head:NP2' cref='i68%1:t3' crefHead='उन्होंने:i68'>
3	सुनामी	NN	<fs af='सुनामी,n,f,sg,3,o,0_में,0' drel='k7:गंवा' posn='30' vpos='vib_2' name='सुनामी' chunkId='NP3' chunkType='head:NP3' cref='i43%1:t9' crefHead='सुनामी:i43' crefType='part-of:i42'>
4	में	PSP	<fs af='में,psp,,,,,,' posn='40' drel='lwg__psp:सुनामी' chunkType='child:NP3' name='में'>
5	अपना	PRP	<fs af='अपना,pn,m,sg,any,d,0,0' drel='r6:कुछ' posn='50' name='अपना' chunkId='NP4' chunkType='head:NP4' cref='i69%1:t3' crefHead='अपना:i69'>
6	सब	PRPC	<fs af='सब,pn,any,pl,3,d,0,0' posn='50' drel='mod:कुछ' chunkType='child:NP5' name='सब' cref='i72%1:t19' crefHead='सब:i72' crefType='anaphora-?:i72'>
7	कुछ	PRP	<fs af='कुछ,pn,any,any,3,d,0,0' drel='k1:गंवा' posn='50' name='कुछ' chunkId='NP5' chunkType='head:NP5' cref='i73%1:t20' crefHead='कुछ:i73' crefType='anaphora-?:i73'>
8	गंवा	VM	<fs af='गँवा,v,any,pl,any,,0_चुक+या,0' drel='nmod__k1inv:मछुआरों' posn='80' vpos='tam_2' name='गंवा' chunkId='VGNF' chunkType='head:VGNF'>
9	चुके	VAUX	<fs af='चुक,v,m,pl,any,,या,yA' posn='90' drel='lwg__vaux:गंवा' chunkType='child:VGNF' name='चुके'>
10	मछुआरों	NN	<fs af='मछुआरा,n,m,pl,3,o,0_को,0' drel='k4:दिया' posn='100' vpos='vib_2' name='मछुआरों' chunkId='NP6' chunkType='head:NP6'>
11	को	PSP	<fs af='को,psp,,,,,,' posn='110' drel='lwg__psp:मछुआरों' chunkType='child:NP6' name='को'>
12	नौकाएं	NN	<fs af='नौका,n,f,pl,3,o,0,0' drel='ccof:और' posn='120' name='नौकाएं' chunkId='NP7' chunkType='head:NP7'>
13	और	CC	<fs af='और,avy,,,,,,' drel='r6:इंतजाम' posn='130' name='और' chunkId='CCP' chunkType='head:CCP'>
14	जाल	NN	<fs af='जाल,n,m,pl,3,o,0_का,0' drel='ccof:और' posn='140' vpos='vib_RP_3' name='जाल' chunkId='NP8' chunkType='head:NP8'>
15	वगैरह	RP	<fs af='वगैरह,avy,,,,,,' posn='150' drel='lwg__rp:जाल' chunkType='child:NP8' name='वगैरह'>
16	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='160' drel='lwg__psp:जाल' chunkType='child:NP8' name='के'>
17	इंतजाम	NN	<fs af='इंतजाम,n,m,sg,3,o,0_में,0' drel='k7:दिया' posn='170' vpos='vib_2' name='इंतजाम' chunkId='NP9' chunkType='head:NP9'>
18	में	PSP	<fs af='में,psp,,,,,,' posn='180' drel='lwg__psp:इंतजाम' chunkType='child:NP9' name='में2'>
19	मदद	NN	<fs af='मदद,n,f,sg,3,o,0_का,0' drel='r6-k2:आश्वासन' posn='190' vpos='vib_2' name='मदद' chunkId='NP10' chunkType='head:NP10'>
20	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='200' drel='lwg__psp:मदद' chunkType='child:NP10' name='का'>
21	आश्वासन	NN	<fs af='आश्वासन,n,m,sg,3,d,0,0' drel='pof:दिया' posn='210' name='आश्वासन' chunkId='NP11' chunkType='head:NP11'>
22	दिया	VM	<fs af='दे,v,m,sg,any,,या,yA' stype='declarative' posn='220' voicetype='active' name='दिया' chunkId='VGF' chunkType='head:VGF'>
23	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:दिया' posn='230' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="18">
1	पुत्थुकुंगर	NNP	<fs af='पुत्थुकुंगर,n,m,sg,3,o,0_का,0' drel='r6:शिविर' posn='10' vpos='vib_2' name='पुत्थुकुंगर' chunkId='NP' chunkType='head:NP'>
2	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='20' drel='lwg__psp:पुत्थुकुंगर' chunkType='child:NP' name='के'>
3	राहत	NNC	<fs af='राहत,n,f,sg,3,d,0,0' posn='30' drel='pof__cn:शिविर' chunkType='child:NP2' name='राहत'>
4	शिविर	NN	<fs af='शिविर,n,m,sg,3,o,0_में,0' drel='k7p:मिलने' posn='40' vpos='vib_3' name='शिविर' chunkId='NP2' chunkType='head:NP2'>
5	में	PSP	<fs af='में,psp,,,,,,' posn='50' drel='lwg__psp:शिविर' chunkType='child:NP2' name='में'>
6	प्रभावित	JJ	<fs af='प्रभावित,adj,any,any,,o,,' posn='60' drel='nmod__adj:लोगों' chunkType='child:NP3' name='प्रभावित'>
7	लोगों	NN	<fs af='लोग,n,m,pl,3,o,0_से,0' drel='k2:मिलने' posn='70' vpos='vib_3' name='लोगों' chunkId='NP3' chunkType='head:NP3'>
8	से	PSP	<fs af='से,psp,,,,,,' posn='80' drel='lwg__psp:लोगों' chunkType='child:NP3' name='से'>
9	मिलने	VM	<fs af='मिल,v,any,sg,3,o,ना_के_बाद,nA' drel='k7t:दिया' posn='90' vpos='tam_2_3' name='मिलने' chunkId='VGNN' chunkType='head:VGNN'>
10	के	PSP	<fs af='के,psp,,,,,,' posn='100' drel='lwg__psp:मिलने' chunkType='child:VGNN' name='के2'>
11	बाद	NST	<fs af='बाद,nst,m,sg,3,d,,' posn='110' drel='lwg__nst:मिलने' chunkType='child:VGNN' name='बाद'>
12	मनमोहन	NNP	<fs af='मनमोहन,n,m,sg,3,o,0_ने,0' drel='k1:दिया' posn='120' vpos='vib_2' name='मनमोहन' chunkId='NP4' chunkType='head:NP4' cref='i21%1:t3' crefHead='मनमोहन:i21' crefType='part-of:i69'>
13	ने	PSP	<fs af='ने,psp,,,,,,' posn='130' drel='lwg__psp:मनमोहन' chunkType='child:NP4' name='ने'>
14	आश्वासन	NN	<fs af='आश्वासन,n,m,sg,3,d,0,0' drel='pof:दिया' posn='140' name='आश्वासन' chunkId='NP5' chunkType='head:NP5'>
15	दिया	VM	<fs af='दे,v,m,sg,any,,या,yA' stype='declarative' posn='150' voicetype='active' name='दिया' chunkId='VGF' chunkType='head:VGF'>
16	कि	CC	<fs af='कि,avy,,,,,,' drel='k2:दिया' posn='160' name='कि' chunkId='CCP' chunkType='head:CCP'>
17	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' posn='170' drel='nmod__adj:तबाही' chunkType='child:NP6' name='इस' cref='i44%0:t9'>
18	तबाही	NN	<fs af='तबाही,n,f,sg,3,o,0_में,0' drel='k7:हो' posn='180' vpos='vib_3' name='तबाही' chunkId='NP6' chunkType='head:NP6' cref='i44%1:t9' crefHead='तबाही:i44' crefType='part-of:i43'>
19	में	PSP	<fs af='में,psp,,,,,,' posn='190' drel='lwg__psp:तबाही' chunkType='child:NP6' name='में2'>
20	अनाथ	JJ	<fs af='अनाथ,adj,any,any,,,,' drel='k1s:हो' posn='200' name='अनाथ' chunkId='JJP' chunkType='head:JJP'>
21	हो	VM	<fs af='हो,v,any,pl,any,,0_जा+या१,0' drel='nmod__k1inv:बच्चों' posn='210' vpos='tam_2' name='हो' chunkId='VGNF' chunkType='head:VGNF'>
22	गए	VAUX	<fs af='जा,v,m,pl,any,,या१,yA1' posn='220' drel='lwg__vaux:हो' chunkType='child:VGNF' name='गए'>
23	बच्चों	NN	<fs af='बच्चा,n,m,pl,3,o,0_का,0' drel='r6-k2:ध्यान' posn='230' vpos='vib_2' name='बच्चों' chunkId='NP7' chunkType='head:NP7'>
24	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='240' drel='lwg__psp:बच्चों' chunkType='child:NP7' name='का'>
25	सरकार	NN	<fs af='सरकार,n,f,sg,3,d,0,0' drel='k1:रखेगी' posn='250' name='सरकार' chunkId='NP8' chunkType='head:NP8'>
26	पूरा	JJ	<fs af='पूरा,adj,m,sg,,d,,' posn='260' drel='nmod__adj:ध्यान' chunkType='child:NP9' name='पूरा'>
27	ध्यान	NN	<fs af='ध्यान,n,m,sg,3,d,0,0' drel='pof:रखेगी' posn='270' name='ध्यान' chunkId='NP9' chunkType='head:NP9'>
28	रखेगी	VM	<fs af='रख,v,f,sg,3,,गा,gA' drel='ccof:कि' stype='declarative' posn='280' voicetype='active' name='रखेगी' chunkId='VGF2' chunkType='head:VGF2'>
29	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:दिया' posn='290' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="19">
1	मुत्तुकुलम	NNP	<fs af='मुत्तुकुलम,n,m,sg,3,o,0_का,0' drel='r6:शिविर' posn='10' vpos='vib_2' name='मुत्तुकुलम' chunkId='NP' chunkType='head:NP' acrefMod='m2%1:i29' acrefModHead='मुत्तुकुलम:m2'>
2	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='20' drel='lwg__psp:मुत्तुकुलम' chunkType='child:NP' name='के'>
3	राहत	NNC	<fs af='राहत,n,f,sg,3,d,0,0' posn='30' drel='pof__cn:शिविर' chunkType='child:NP2' name='राहत' cref='i29%0:t6'>
4	शिविर	NN	<fs af='शिविर,n,m,sg,3,o,0_में,0' drel='k7p:NULL2' posn='40' vpos='vib_3' name='शिविर' chunkId='NP2' chunkType='head:NP2' cref='i29%1:t6' crefHead='शिविर:i29' crefMod='m2:i29' crefType='part-of:i28'>
5	में	PSP	<fs af='में,psp,,,,,,' posn='50' drel='lwg__psp:शिविर' chunkType='child:NP2' name='में'>
6	एक	QCC	<fs af='एक,num,any,any,,any,,' drel='k1:NULL2' posn='60' name='एक' chunkId='NP3' chunkType='head:NP3'>
7	हजार	QC	<fs af='हजार,num,any,any,,any,,' posn='70' drel='ccof:एक' chunkType='child:NP3' name='हजार'>
8	NULL	NN	<fs mtype='gap' troot='शरण' dmrel='pof:NULL2' name='NULL' chunkId='NULL__NP' chunkType='head:NULL__NP'>
9	NULL	VM	<fs dmrel='ccof:और' mtype='gap' troot='ले' voicetype='active' stype='declarative' name='NULL2' chunkId='NULL__VGF' chunkType='head:NULL__VGF'>
10	और	CC	<fs af='और,avy,,,,,,' posn='80' name='और' chunkId='CCP' chunkType='head:CCP'>
11	कायमकुलम	NNP	<fs af='कायमकुलम,n,m,sg,3,o,0_का,0' drel='r6:शिविर2' posn='90' vpos='vib_2' name='कायमकुलम' chunkId='NP4' chunkType='head:NP4' acrefMod='m4%1:i32' acrefModHead='कायमकुलम:m4'>
12	के	PSP	<fs af='का,psp,m,sg,3,o,,' posn='100' drel='lwg__psp:कायमकुलम' chunkType='child:NP4' name='के2'>
13	राहत	NNC	<fs af='राहत,n,f,sg,3,d,0,0' posn='110' drel='pof__cn:शिविर2' chunkType='child:NP5' name='राहत2' cref='i32%0:t7'>
14	शिविर	NN	<fs af='शिविर,n,m,sg,3,o,0_में,0' drel='k7p:ले' posn='120' vpos='vib_3' name='शिविर2' chunkId='NP5' chunkType='head:NP5' cref='i32%1:t7' crefHead='शिविर:i32' crefMod='m4:i32' crefType='part-of:i31'>
15	में	PSP	<fs af='में,psp,,,,,,' posn='130' drel='lwg__psp:शिविर2' chunkType='child:NP5' name='में2'>
16	तीन	QCC	<fs af='तीन,num,any,any,,any,,' posn='140' drel='mod:लोगों' chunkType='child:NP6' name='तीन'>
17	हजार	QC	<fs af='हजार,num,any,any,,any,,' posn='150' drel='nmod__adj:लोगों' chunkType='child:NP6' name='हजार2'>
18	लोगों	NN	<fs af='लोग,n,m,pl,3,o,0_ने,0' drel='k1:ले' posn='160' vpos='vib_4' name='लोगों' chunkId='NP6' chunkType='head:NP6'>
19	ने	PSP	<fs af='ने,psp,,,,,,' posn='170' drel='lwg__psp:लोगों' chunkType='child:NP6' name='ने'>
20	शरण	NN	<fs af='शरण,n,m,sg,3,d,0,0' drel='pof:ले' posn='180' name='शरण' chunkId='NP7' chunkType='head:NP7'>
21	ले	VM	<fs af='ले,v,f,sg,3,,0_रख+या_है,0' drel='ccof:और' stype='declarative' posn='190' voicetype='active' vpos='tam_2_3' name='ले' chunkId='VGF' chunkType='head:VGF'>
22	रखी	VAUX	<fs af='रख,v,f,sg,any,,या,yA' posn='200' drel='lwg__vaux:ले' chunkType='child:VGF' name='रखी'>
23	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' posn='210' drel='lwg__vaux:ले' chunkType='child:VGF' name='है'>
24	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:और' posn='220' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="20">
1	मनमोहन	NNPC	<fs af='मनमोहन,n,m,sg,3,d,0,0' posn='10' drel='pof__cn:सिंह' chunkType='child:NP' name='मनमोहन' cref='i22%0:t3'>
2	सिंह	NNP	<fs af='सिंह,n,m,sg,3,o,0_ने,0' drel='k1:कहा' posn='20' vpos='vib_3' name='सिंह' chunkId='NP' chunkType='head:NP' cref='i22%1:t3' crefHead='सिंह:i22' crefType='part-of:i21'>
3	ने	PSP	<fs af='ने,psp,,,,,,' posn='30' drel='lwg__psp:सिंह' chunkType='child:NP' name='ने'>
4	अलप्पड	NNP	<fs af='अलप्पड,n,m,sg,3,o,0_के,0' drel='r6:अस्पतालों' posn='40' vpos='vib_2' name='अलप्पड' chunkId='NP2' chunkType='head:NP2' cref='i34%1:t8' crefHead='अलप्पड:i34' acrefMod='m5::i63' acrefModHead='अलप्पड:m5' crefType='part-of:i33'>
5	के	PSP	<fs af='के,psp,m,pl,,o,,' posn='50' drel='lwg__psp:अलप्पड' chunkType='child:NP2' name='के' acrefMod='m5::i63'>
6	सरकारी	JJ	<fs af='सरकारी,adj,any,any,,o,,' posn='60' drel='nmod__adj:अस्पतालों' chunkType='child:NP3' name='सरकारी' cref='i63%0:t16'>
7	अस्पतालों	NN	<fs af='अस्पताल,n,m,pl,3,o,0_में,0' drel='k7p:करा' posn='70' vpos='vib_3' name='अस्पतालों' chunkId='NP3' chunkType='head:NP3' cref='i63%1:t16' crefHead='अस्पतालों:i63' crefMod='m5:i63'>
8	में	PSP	<fs af='में,psp,,,,,,' posn='80' drel='lwg__psp:अस्पतालों' chunkType='child:NP3' name='में'>
9	इलाज	NN	<fs af='इलाज,n,m,sg,3,d,0,0' drel='pof:करा' posn='90' name='इलाज' chunkId='NP4' chunkType='head:NP4'>
10	करा	VM	<fs af='कर,v,any,pl,any,,या_रह+या,yA' drel='nmod__k1inv:घायलों' posn='100' vpos='tam_2' name='करा' chunkId='VGNF' chunkType='head:VGNF'>
11	रहे	VAUX	<fs af='रह,v,m,pl,any,,या,yA' posn='110' drel='lwg__vaux:करा' chunkType='child:VGNF' name='रहे'>
12	घायलों	NN	<fs af='घायल,n,m,pl,3,o,0_का,0' drel='r6:दुख' posn='120' vpos='vib_2' name='घायलों' chunkId='NP5' chunkType='head:NP5' cref='i64%1:t17' crefHead='घायलों:i64'>
13	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='130' drel='lwg__psp:घायलों' chunkType='child:NP5' name='के2'>
14	दुख	NN	<fs af='दुख,n,m,sg,3,o,0_का,0' drel='r6-k2:साझा' posn='140' vpos='vib_2' name='दुख' chunkId='NP6' chunkType='head:NP6'>
15	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='150' drel='lwg__psp:दुख' chunkType='child:NP6' name='का'>
16	साझा	NN	<fs af='साझा,n,m,sg,3,d,0,0' drel='pof:करते' posn='160' name='साझा' chunkId='NP7' chunkType='head:NP7'>
17	करते	VM	<fs af='कर,v,m,sg,any,,ता_हो+या,wA' drel='vmod:कहा' posn='170' vpos='tam_2' name='करते' chunkId='VGNF2' chunkType='head:VGNF2'>
18	हुए	VAUX	<fs af='हो,v,m,sg,any,,या,yA' posn='180' drel='lwg__vaux:करते' chunkType='child:VGNF2' name='हुए'>
19	कहा	VM	<fs af='कह,v,m,sg,any,,या,yA' stype='declarative' posn='190' voicetype='active' name='कहा' chunkId='VGF' chunkType='head:VGF'>
20	,	SYM	<fs af='COMMA,punc,,,,,,' posn='200' drel='rsym:कहा' chunkType='child:VGF' name=','>
21	'1	SYM	<fs af='1,punc,,,,,,' 1' posn='210' drel='rsym:मैं' chunkType='child:NP8' name='' cref='i59%1:t3'>
22	मैं	PRP	<fs af='मैं,pn,any,sg,1,d,0,0' drel='k1:आया' posn='220' name='मैं' chunkId='NP8' chunkType='head:NP8' cref='i61%1:t3' crefHead='मैं:i61'>
23	यहां	PRP	<fs af='यहाँ,pn,,,,d,,' drel='k7p:आया' posn='230' name='यहां' chunkId='NP9' chunkType='head:NP9' cref='i62%1:t16' crefHead='यहां:i62'>
24	आपको	PRP	<fs af='आप,pn,any,pl,1,o,को,ko' drel='k4:दिलाने' posn='240' name='आपको' chunkId='NP10' chunkType='head:NP10' cref='i65%1:t17' crefHead='आपको:i65'>
25	विश्वास	NN	<fs af='विश्वास,n,m,sg,3,d,0,0' drel='pof:दिलाने' posn='250' name='विश्वास' chunkId='NP11' chunkType='head:NP11'>
26	दिलाने	VM	<fs af='दिला,v,any,any,any,o,ना,nA' drel='vmod:आया' posn='260' name='दिलाने' chunkId='VGNN' chunkType='head:VGNN'>
27	आया	VM	<fs af='आ,v,m,sg,1,,या_है,yA' drel='k2:कहा' stype='declarative' posn='270' voicetype='active' vpos='tam_2' name='आया' chunkId='VGF2' chunkType='head:VGF2'>
28	हूं	VAUX	<fs af='है,v,any,sg,1,,0,0' posn='280' drel='lwg__vaux:आया' chunkType='child:VGF2' name='हूं'>
29	कि	CC	<fs af='कि,avy,,,,,,' drel='k1s:आया' posn='290' name='कि' chunkId='CCP' chunkType='head:CCP'>
30	हम	PRP	<fs af='हम,pn,any,pl,1,d,0,0' drel='k1:करेंगे' posn='300' name='हम' chunkId='NP12' chunkType='head:NP12' cref='i60%1:t3' crefHead='हम:i60'>
31	आपको	PRP	<fs af='आप,pn,any,pl,1,o,को,ko' drel='k4:करेंगे' posn='310' name='आपको2' chunkId='NP13' chunkType='head:NP13' cref='i66%1:t17' crefHead='आपको:i66'>
32	हर	QF	<fs af='हर,avy,,,,,,' posn='320' drel='nmod__adj:तरह' chunkType='child:NP14' name='हर'>
33	तरह	NN	<fs af='तरह,n,f,sg,3,o,0_का,0' drel='r6-k2:मदद' posn='330' vpos='vib_3' name='तरह' chunkId='NP14' chunkType='head:NP14'>
34	की	PSP	<fs af='का,psp,f,sg,,d,,' posn='340' drel='lwg__psp:तरह' chunkType='child:NP14' name='की'>
35	मदद	NN	<fs af='मदद,n,f,sg,3,d,0,0' drel='pof:करेंगे' posn='350' name='मदद' chunkId='NP15' chunkType='head:NP15'>
36	करेंगे	VM	<fs af='कर,v,m,pl,any,,गा,gA' drel='ccof:कि' stype='declarative' posn='360' voicetype='active' name='करेंगे' chunkId='VGF3' chunkType='head:VGF3'>
37	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:कहा' posn='370' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


</text>
</tb>
</body>
</document>

